,output
190115,1
190116,1
190117,0
190118,1
190119,0
190120,1
190121,0
190122,0
190123,1
190124,0
190125,0
190126,0
190127,0
190128,1
190129,1
190130,1
190131,1
190132,0
190133,0
190134,0
190135,1
190136,1
190137,1
190138,0
190139,0
190140,0
190141,0
190142,0
190143,1
190144,0
190145,0
190146,1
190147,0
190148,1
190149,1
190150,0
190151,0
190152,1
190153,0
190154,0
190155,1
190156,0
190157,1
190158,0
190159,1
190160,1
190161,0
190162,1
190163,0
190164,1
190165,1
190166,1
190167,1
190168,0
190169,0
190170,1
190171,1
190172,0
190173,1
190174,0
190175,0
190176,1
190177,0
190178,0
190179,0
190180,0
190181,0
190182,0
190183,1
190184,0
190185,0
190186,1
190187,1
190188,1
190189,1
190190,1
190191,0
190192,1
190193,1
190194,0
190195,0
190196,0
190197,0
190198,1
190199,0
190200,1
190201,0
190202,1
190203,0
190204,0
190205,0
190206,1
190207,1
190208,0
190209,1
190210,1
190211,1
190212,1
190213,1
190214,0
190215,1
190216,1
190217,1
190218,0
190219,0
190220,1
190221,1
190222,0
190223,0
190224,0
190225,0
190226,1
190227,1
190228,1
190229,0
190230,1
190231,1
190232,0
190233,0
190234,1
190235,1
190236,1
190237,0
190238,0
190239,0
190240,1
190241,0
190242,0
190243,1
190244,0
190245,1
190246,1
190247,1
190248,1
190249,0
190250,1
190251,1
190252,0
190253,1
190254,0
190255,0
190256,0
190257,1
190258,0
190259,0
190260,1
190261,1
190262,0
190263,1
190264,1
190265,1
190266,1
190267,0
190268,0
190269,0
190270,1
190271,1
190272,1
190273,0
190274,0
190275,1
190276,0
190277,0
190278,0
190279,1
190280,1
190281,0
190282,1
190283,0
190284,0
190285,0
190286,1
190287,0
190288,0
190289,0
190290,1
190291,1
190292,0
190293,1
190294,0
190295,0
190296,0
190297,0
190298,1
190299,0
190300,0
190301,0
190302,0
190303,0
190304,1
190305,1
190306,0
190307,1
190308,1
190309,0
190310,0
190311,1
190312,1
190313,0
190314,1
190315,0
190316,0
190317,1
190318,0
190319,1
190320,0
190321,0
190322,0
190323,0
190324,0
190325,1
190326,1
190327,1
190328,0
190329,1
190330,0
190331,0
190332,0
190333,1
190334,0
190335,0
190336,1
190337,1
190338,1
190339,1
190340,1
190341,0
190342,1
190343,1
190344,0
190345,0
190346,1
190347,0
190348,0
190349,0
190350,0
190351,1
190352,1
190353,0
190354,0
190355,1
190356,0
190357,1
190358,1
190359,0
190360,0
190361,1
190362,0
190363,0
190364,0
190365,0
190366,1
190367,1
190368,0
190369,0
190370,0
190371,0
190372,0
190373,0
190374,0
190375,1
190376,1
190377,1
190378,1
190379,1
190380,0
190381,1
190382,1
190383,1
190384,0
190385,0
190386,1
190387,0
190388,0
190389,1
190390,0
190391,0
190392,1
190393,1
190394,0
190395,1
190396,1
190397,0
190398,1
190399,1
190400,0
190401,0
190402,0
190403,1
190404,1
190405,1
190406,0
190407,0
190408,0
190409,0
190410,1
190411,0
190412,0
190413,1
190414,1
190415,0
190416,1
190417,1
190418,0
190419,0
190420,1
190421,1
190422,1
190423,1
190424,0
190425,0
190426,0
190427,0
190428,1
190429,1
190430,1
190431,0
190432,1
190433,0
190434,0
190435,1
190436,0
190437,1
190438,0
190439,1
190440,0
190441,1
190442,0
190443,0
190444,1
190445,0
190446,1
190447,1
190448,1
190449,0
190450,0
190451,0
190452,1
190453,1
190454,0
190455,0
190456,0
190457,0
190458,1
190459,1
190460,0
190461,1
190462,0
190463,1
190464,1
190465,1
190466,0
190467,0
190468,0
190469,1
190470,0
190471,0
190472,1
190473,0
190474,0
190475,1
190476,1
190477,0
190478,0
190479,1
190480,1
190481,0
190482,0
190483,1
190484,1
190485,1
190486,0
190487,1
190488,0
190489,1
190490,1
190491,1
190492,0
190493,0
190494,1
190495,1
190496,0
190497,1
190498,0
190499,1
190500,0
190501,1
190502,1
190503,1
190504,0
190505,0
190506,0
190507,1
190508,0
190509,1
190510,0
190511,0
190512,1
190513,1
190514,0
190515,1
190516,0
190517,0
190518,0
190519,0
190520,0
190521,1
190522,0
190523,0
190524,0
190525,0
190526,1
190527,0
190528,1
190529,1
190530,0
190531,0
190532,1
190533,0
190534,0
190535,0
190536,1
190537,1
190538,1
190539,1
190540,0
190541,0
190542,0
190543,0
190544,0
190545,0
190546,0
190547,0
190548,0
190549,0
190550,1
190551,0
190552,1
190553,1
190554,0
190555,1
190556,0
190557,0
190558,0
190559,0
190560,1
190561,0
190562,1
190563,1
190564,0
190565,1
190566,0
190567,0
190568,1
190569,1
190570,1
190571,0
190572,0
190573,1
190574,1
190575,0
190576,1
190577,0
190578,1
190579,0
190580,1
190581,0
190582,1
190583,1
190584,1
190585,0
190586,1
190587,1
190588,1
190589,1
190590,0
190591,0
190592,1
190593,0
190594,1
190595,1
190596,1
190597,1
190598,1
190599,1
190600,1
190601,0
190602,0
190603,1
190604,0
190605,0
190606,1
190607,0
190608,0
190609,0
190610,0
190611,1
190612,0
190613,0
190614,0
190615,1
190616,0
190617,0
190618,1
190619,0
190620,0
190621,1
190622,1
190623,0
190624,0
190625,0
190626,1
190627,1
190628,0
190629,0
190630,1
190631,0
190632,1
190633,0
190634,1
190635,0
190636,1
190637,1
190638,0
190639,0
190640,1
190641,1
190642,0
190643,0
190644,1
190645,0
190646,0
190647,0
190648,0
190649,1
190650,0
190651,0
190652,1
190653,0
190654,0
190655,0
190656,1
190657,0
190658,1
190659,1
190660,0
190661,1
190662,1
190663,0
190664,0
190665,0
190666,1
190667,0
190668,1
190669,0
190670,1
190671,1
190672,0
190673,0
190674,1
190675,1
190676,1
190677,1
190678,1
190679,0
190680,0
190681,1
190682,0
190683,0
190684,0
190685,0
190686,1
190687,1
190688,1
190689,0
190690,0
190691,0
190692,1
190693,0
190694,0
190695,0
190696,0
190697,1
190698,0
190699,0
190700,1
190701,1
190702,1
190703,0
190704,1
190705,1
190706,0
190707,0
190708,0
190709,0
190710,0
190711,0
190712,0
190713,1
190714,0
190715,1
190716,1
190717,0
190718,1
190719,0
190720,1
190721,0
190722,0
190723,1
190724,0
190725,0
190726,0
190727,0
190728,0
190729,0
190730,0
190731,1
190732,1
190733,1
190734,0
190735,1
190736,0
190737,0
190738,0
190739,0
190740,1
190741,0
190742,1
190743,0
190744,0
190745,1
190746,0
190747,0
190748,0
190749,1
190750,1
190751,1
190752,0
190753,1
190754,0
190755,1
190756,1
190757,0
190758,1
190759,0
190760,0
190761,1
190762,1
190763,1
190764,1
190765,1
190766,0
190767,1
190768,1
190769,0
190770,1
190771,1
190772,1
190773,0
190774,1
190775,0
190776,1
190777,0
190778,0
190779,0
190780,0
190781,0
190782,1
190783,1
190784,1
190785,1
190786,1
190787,0
190788,0
190789,1
190790,1
190791,1
190792,1
190793,0
190794,1
190795,0
190796,1
190797,1
190798,0
190799,0
190800,0
190801,0
190802,1
190803,1
190804,0
190805,1
190806,0
190807,0
190808,0
190809,0
190810,1
190811,1
190812,0
190813,1
190814,1
190815,0
190816,1
190817,0
190818,0
190819,1
190820,0
190821,0
190822,0
190823,1
190824,1
190825,0
190826,0
190827,1
190828,1
190829,1
190830,1
190831,1
190832,0
190833,0
190834,1
190835,0
190836,0
190837,0
190838,1
190839,0
190840,1
190841,0
190842,0
190843,0
190844,0
190845,1
190846,1
190847,1
190848,1
190849,1
190850,1
190851,0
190852,1
190853,1
190854,1
190855,0
190856,1
190857,0
190858,1
190859,0
190860,1
190861,0
190862,1
190863,0
190864,0
190865,0
190866,1
190867,0
190868,1
190869,1
190870,0
190871,0
190872,0
190873,1
190874,1
190875,0
190876,0
190877,1
190878,0
190879,0
190880,1
190881,0
190882,0
190883,0
190884,1
190885,1
190886,1
190887,0
190888,1
190889,1
190890,1
190891,0
190892,0
190893,1
190894,1
190895,1
190896,0
190897,1
190898,0
190899,1
190900,1
190901,1
190902,1
190903,1
190904,1
190905,1
190906,0
190907,1
190908,0
190909,0
190910,0
190911,0
190912,0
190913,0
190914,0
190915,0
190916,0
190917,0
190918,1
190919,0
190920,1
190921,0
190922,0
190923,1
190924,0
190925,0
190926,0
190927,1
190928,0
190929,1
190930,0
190931,1
190932,0
190933,0
190934,0
190935,0
190936,0
190937,0
190938,0
190939,1
190940,0
190941,1
190942,0
190943,0
190944,1
190945,0
190946,0
190947,0
190948,1
190949,1
190950,1
190951,1
190952,0
190953,0
190954,1
190955,0
190956,0
190957,1
190958,1
190959,1
190960,0
190961,0
190962,0
190963,1
190964,1
190965,0
190966,0
190967,1
190968,1
190969,0
190970,1
190971,0
190972,1
190973,0
190974,1
190975,0
190976,1
190977,1
190978,1
190979,1
190980,0
190981,0
190982,1
190983,0
190984,0
190985,1
190986,0
190987,1
190988,0
190989,1
190990,1
190991,1
190992,0
190993,1
190994,1
190995,1
190996,1
190997,0
190998,1
190999,1
191000,1
191001,0
191002,1
191003,0
191004,1
191005,1
191006,1
191007,1
191008,1
191009,1
191010,0
191011,1
191012,0
191013,1
191014,1
191015,1
191016,1
191017,0
191018,0
191019,0
191020,1
191021,0
191022,0
191023,1
191024,1
191025,0
191026,1
191027,1
191028,1
191029,1
191030,0
191031,0
191032,1
191033,1
191034,0
191035,0
191036,1
191037,1
191038,0
191039,1
191040,1
191041,1
191042,0
191043,0
191044,0
191045,1
191046,1
191047,0
191048,0
191049,1
191050,1
191051,1
191052,1
191053,0
191054,1
191055,1
191056,1
191057,0
191058,1
191059,1
191060,0
191061,0
191062,1
191063,1
191064,1
191065,1
191066,1
191067,0
191068,1
191069,1
191070,0
191071,0
191072,0
191073,1
191074,0
191075,0
191076,0
191077,0
191078,0
191079,0
191080,1
191081,0
191082,0
191083,0
191084,0
191085,0
191086,1
191087,1
191088,0
191089,1
191090,0
191091,1
191092,0
191093,0
191094,0
191095,0
191096,1
191097,1
191098,0
191099,0
191100,1
191101,0
191102,0
191103,0
191104,1
191105,0
191106,0
191107,1
191108,1
191109,0
191110,0
191111,1
191112,0
191113,1
191114,0
191115,0
191116,0
191117,0
191118,1
191119,0
191120,0
191121,1
191122,1
191123,0
191124,1
191125,1
191126,0
191127,1
191128,0
191129,1
191130,0
191131,1
191132,1
191133,0
191134,0
191135,0
191136,1
191137,0
191138,1
191139,0
191140,1
191141,1
191142,1
191143,1
191144,1
191145,1
191146,0
191147,1
191148,1
191149,0
191150,1
191151,0
191152,0
191153,0
191154,0
191155,1
191156,1
191157,0
191158,0
191159,1
191160,1
191161,1
191162,0
191163,1
191164,1
191165,0
191166,1
191167,0
191168,1
191169,0
191170,1
191171,0
191172,0
191173,0
191174,0
191175,1
191176,0
191177,0
191178,1
191179,0
191180,0
191181,0
191182,0
191183,1
191184,1
191185,1
191186,1
191187,1
191188,0
191189,0
191190,0
191191,0
191192,0
191193,0
191194,0
191195,1
191196,0
191197,1
191198,1
191199,1
191200,1
191201,0
191202,1
191203,0
191204,1
191205,1
191206,1
191207,0
191208,1
191209,0
191210,0
191211,1
191212,0
191213,0
191214,0
191215,0
191216,1
191217,0
191218,0
191219,1
191220,1
191221,0
191222,1
191223,1
191224,1
191225,1
191226,0
191227,0
191228,0
191229,1
191230,0
191231,0
191232,1
191233,0
191234,1
191235,0
191236,0
191237,1
191238,0
191239,0
191240,1
191241,1
191242,1
191243,1
191244,1
191245,0
191246,1
191247,0
191248,0
191249,1
191250,0
191251,0
191252,1
191253,1
191254,0
191255,0
191256,0
191257,0
191258,1
191259,1
191260,1
191261,0
191262,0
191263,0
191264,1
191265,1
191266,1
191267,1
191268,0
191269,0
191270,0
191271,0
191272,1
191273,0
191274,0
191275,1
191276,1
191277,0
191278,1
191279,1
191280,0
191281,0
191282,1
191283,1
191284,0
191285,0
191286,1
191287,1
191288,0
191289,1
191290,0
191291,1
191292,0
191293,0
191294,0
191295,0
191296,0
191297,0
191298,1
191299,0
191300,0
191301,0
191302,0
191303,1
191304,1
191305,1
191306,1
191307,0
191308,0
191309,0
191310,0
191311,1
191312,0
191313,0
191314,0
191315,0
191316,0
191317,0
191318,0
191319,0
191320,1
191321,1
191322,1
191323,1
191324,1
191325,0
191326,0
191327,1
191328,1
191329,0
191330,1
191331,1
191332,1
191333,0
191334,1
191335,0
191336,0
191337,1
191338,0
191339,0
191340,1
191341,1
191342,1
191343,1
191344,1
191345,0
191346,1
191347,0
191348,0
191349,1
191350,0
191351,0
191352,1
191353,0
191354,0
191355,1
191356,1
191357,0
191358,0
191359,0
191360,0
191361,1
191362,1
191363,0
191364,1
191365,1
191366,1
191367,1
191368,0
191369,1
191370,0
191371,0
191372,1
191373,0
191374,0
191375,0
191376,1
191377,1
191378,1
191379,0
191380,1
191381,1
191382,1
191383,0
191384,0
191385,0
191386,0
191387,0
191388,1
191389,0
191390,0
191391,0
191392,0
191393,0
191394,0
191395,1
191396,0
191397,1
191398,1
191399,0
191400,0
191401,1
191402,1
191403,0
191404,1
191405,0
191406,1
191407,0
191408,0
191409,1
191410,1
191411,1
191412,0
191413,1
191414,0
191415,0
191416,0
191417,1
191418,1
191419,0
191420,1
191421,1
191422,1
191423,1
191424,1
191425,0
191426,0
191427,1
191428,1
191429,0
191430,1
191431,1
191432,0
191433,1
191434,1
191435,1
191436,1
191437,0
191438,1
191439,0
191440,1
191441,0
191442,1
191443,0
191444,1
191445,0
191446,0
191447,1
191448,1
191449,0
191450,0
191451,0
191452,1
191453,1
191454,0
191455,1
191456,1
191457,0
191458,1
191459,1
191460,1
191461,0
191462,1
191463,1
191464,0
191465,1
191466,1
191467,0
191468,0
191469,1
191470,1
191471,0
191472,1
191473,1
191474,1
191475,0
191476,0
191477,1
191478,0
191479,0
191480,1
191481,1
191482,1
191483,1
191484,1
191485,1
191486,0
191487,1
191488,1
191489,1
191490,0
191491,1
191492,0
191493,0
191494,1
191495,1
191496,0
191497,1
191498,0
191499,1
191500,1
191501,1
191502,0
191503,0
191504,0
191505,1
191506,1
191507,0
191508,0
191509,0
191510,1
191511,1
191512,0
191513,1
191514,0
191515,1
191516,0
191517,1
191518,0
191519,0
191520,0
191521,1
191522,1
191523,1
191524,0
191525,1
191526,1
191527,0
191528,0
191529,0
191530,0
191531,0
191532,1
191533,0
191534,1
191535,1
191536,1
191537,1
191538,1
191539,0
191540,1
191541,1
191542,1
191543,0
191544,1
191545,1
191546,0
191547,0
191548,0
191549,0
191550,0
191551,1
191552,0
191553,0
191554,0
191555,0
191556,1
191557,1
191558,0
191559,1
191560,0
191561,1
191562,1
191563,0
191564,1
191565,1
191566,0
191567,1
191568,1
191569,0
191570,1
191571,1
191572,0
191573,0
191574,1
191575,1
191576,0
191577,0
191578,1
191579,0
191580,0
191581,1
191582,0
191583,0
191584,0
191585,0
191586,1
191587,1
191588,1
191589,1
191590,0
191591,1
191592,1
191593,1
191594,1
191595,1
191596,1
191597,1
191598,0
191599,1
191600,0
191601,0
191602,1
191603,1
191604,0
191605,0
191606,1
191607,1
191608,1
191609,1
191610,1
191611,1
191612,1
191613,0
191614,0
191615,0
191616,1
191617,0
191618,1
191619,1
191620,1
191621,1
191622,1
191623,0
191624,0
191625,1
191626,1
191627,1
191628,1
191629,1
191630,1
191631,1
191632,1
191633,0
191634,1
191635,1
191636,1
191637,0
191638,0
191639,0
191640,0
191641,1
191642,0
191643,0
191644,0
191645,0
191646,1
191647,1
191648,1
191649,0
191650,1
191651,0
191652,1
191653,0
191654,0
191655,1
191656,0
191657,1
191658,1
191659,0
191660,0
191661,0
191662,1
191663,1
191664,1
191665,1
191666,1
191667,0
191668,0
191669,1
191670,1
191671,1
191672,0
191673,1
191674,1
191675,1
191676,0
191677,1
191678,1
191679,0
191680,1
191681,0
191682,1
191683,0
191684,0
191685,1
191686,1
191687,1
191688,1
191689,1
191690,1
191691,0
191692,1
191693,1
191694,0
191695,1
191696,1
191697,0
191698,1
191699,1
191700,1
191701,1
191702,0
191703,0
191704,1
191705,0
191706,0
191707,1
191708,1
191709,0
191710,1
191711,1
191712,0
191713,1
191714,0
191715,1
191716,0
191717,0
191718,1
191719,0
191720,0
191721,1
191722,0
191723,1
191724,0
191725,0
191726,1
191727,1
191728,1
191729,1
191730,0
191731,1
191732,1
191733,0
191734,0
191735,0
191736,0
191737,0
191738,0
191739,1
191740,0
191741,1
191742,0
191743,1
191744,0
191745,1
191746,0
191747,0
191748,0
191749,1
191750,0
191751,1
191752,1
191753,0
191754,0
191755,1
191756,1
191757,1
191758,0
191759,0
191760,0
191761,1
191762,0
191763,1
191764,0
191765,0
191766,1
191767,0
191768,1
191769,0
191770,0
191771,1
191772,1
191773,0
191774,1
191775,0
191776,0
191777,1
191778,1
191779,0
191780,1
191781,1
191782,0
191783,0
191784,0
191785,1
191786,1
191787,0
191788,0
191789,1
191790,0
191791,1
191792,1
191793,0
191794,0
191795,0
191796,0
191797,0
191798,1
191799,1
191800,1
191801,0
191802,0
191803,0
191804,0
191805,1
191806,0
191807,1
191808,1
191809,0
191810,1
191811,1
191812,0
191813,1
191814,1
191815,0
191816,0
191817,1
191818,0
191819,1
191820,1
191821,0
191822,1
191823,0
191824,0
191825,1
191826,0
191827,0
191828,0
191829,1
191830,0
191831,0
191832,1
191833,1
191834,1
191835,0
191836,1
191837,0
191838,0
191839,0
191840,1
191841,1
191842,0
191843,1
191844,0
191845,1
191846,0
191847,1
191848,0
191849,1
191850,0
191851,0
191852,1
191853,1
191854,0
191855,0
191856,1
191857,0
191858,1
191859,1
191860,1
191861,1
191862,0
191863,0
191864,0
191865,0
191866,1
191867,0
191868,1
191869,1
191870,0
191871,0
191872,0
191873,0
191874,0
191875,0
191876,0
191877,0
191878,0
191879,0
191880,0
191881,0
191882,1
191883,1
191884,0
191885,1
191886,1
191887,1
191888,0
191889,1
191890,1
191891,1
191892,0
191893,0
191894,1
191895,0
191896,1
191897,1
191898,0
191899,0
191900,0
191901,1
191902,0
191903,1
191904,0
191905,0
191906,0
191907,1
191908,1
191909,1
191910,0
191911,0
191912,1
191913,0
191914,0
191915,0
191916,0
191917,0
191918,0
191919,0
191920,0
191921,0
191922,0
191923,0
191924,1
191925,0
191926,1
191927,1
191928,0
191929,0
191930,0
191931,0
191932,1
191933,1
191934,0
191935,0
191936,1
191937,0
191938,1
191939,1
191940,1
191941,1
191942,0
191943,1
191944,1
191945,1
191946,1
191947,1
191948,1
191949,0
191950,1
191951,0
191952,0
191953,0
191954,0
191955,0
191956,1
191957,0
191958,0
191959,1
191960,0
191961,0
191962,1
191963,0
191964,0
191965,1
191966,1
191967,1
191968,1
191969,1
191970,0
191971,0
191972,0
191973,1
191974,0
191975,0
191976,1
191977,0
191978,0
191979,1
191980,1
191981,0
191982,1
191983,0
191984,1
191985,1
191986,1
191987,0
191988,1
191989,1
191990,1
191991,0
191992,0
191993,0
191994,1
191995,0
191996,1
191997,1
191998,1
191999,1
192000,0
192001,1
192002,0
192003,1
192004,0
192005,1
192006,1
192007,1
192008,0
192009,0
192010,0
192011,0
192012,0
192013,0
192014,1
192015,1
192016,1
192017,1
192018,1
192019,1
192020,0
192021,1
192022,0
192023,1
192024,0
192025,0
192026,0
192027,0
192028,1
192029,0
192030,0
192031,1
192032,1
192033,1
192034,1
192035,0
192036,0
192037,1
192038,0
192039,1
192040,0
192041,1
192042,0
192043,0
192044,0
192045,0
192046,1
192047,1
192048,0
192049,0
192050,0
192051,0
192052,0
192053,1
192054,1
192055,0
192056,1
192057,1
192058,0
192059,0
192060,1
192061,0
192062,1
192063,0
192064,0
192065,0
192066,0
192067,0
192068,0
192069,1
192070,1
192071,0
192072,0
192073,0
192074,0
192075,1
192076,1
192077,1
192078,1
192079,0
192080,1
192081,1
192082,1
192083,1
192084,0
192085,0
192086,1
192087,1
192088,0
192089,0
192090,0
192091,0
192092,0
192093,0
192094,1
192095,0
192096,0
192097,0
192098,0
192099,0
192100,0
192101,0
192102,1
192103,1
192104,1
192105,1
192106,1
192107,0
192108,1
192109,0
192110,0
192111,0
192112,1
192113,1
192114,0
192115,1
192116,1
192117,1
192118,1
192119,1
192120,0
192121,0
192122,1
192123,0
192124,0
192125,0
192126,0
192127,1
192128,0
192129,1
192130,1
192131,0
192132,0
192133,0
192134,1
192135,0
192136,0
192137,1
192138,0
192139,0
192140,0
192141,1
192142,1
192143,0
192144,0
192145,1
192146,1
192147,0
192148,0
192149,0
192150,0
192151,1
192152,0
192153,0
192154,1
192155,1
192156,0
192157,0
192158,1
192159,0
192160,0
192161,0
192162,0
192163,1
192164,1
192165,0
192166,0
192167,1
192168,1
192169,1
192170,0
192171,1
192172,1
192173,1
192174,1
192175,1
192176,1
192177,1
192178,1
192179,1
192180,0
192181,0
192182,0
192183,0
192184,1
192185,1
192186,0
192187,0
192188,0
192189,1
192190,1
192191,1
192192,0
192193,0
192194,0
192195,1
192196,1
192197,1
192198,0
192199,0
192200,0
192201,1
192202,0
192203,0
192204,0
192205,1
192206,0
192207,0
192208,0
192209,1
192210,0
192211,0
192212,0
192213,0
192214,0
192215,1
192216,1
192217,1
192218,0
192219,1
192220,0
192221,1
192222,0
192223,0
192224,0
192225,0
192226,0
192227,0
192228,1
192229,1
192230,0
192231,1
192232,0
192233,0
192234,1
192235,0
192236,0
192237,1
192238,0
192239,0
192240,0
192241,1
192242,0
192243,1
192244,0
192245,1
192246,1
192247,1
192248,0
192249,0
192250,0
192251,1
192252,1
192253,0
192254,0
192255,0
192256,0
192257,0
192258,0
192259,0
192260,0
192261,0
192262,0
192263,1
192264,1
192265,1
192266,1
192267,0
192268,1
192269,1
192270,1
192271,0
192272,0
192273,1
192274,0
192275,0
192276,0
192277,0
192278,0
192279,1
192280,1
192281,1
192282,0
192283,0
192284,0
192285,0
192286,1
192287,1
192288,1
192289,0
192290,0
192291,1
192292,0
192293,1
192294,1
192295,1
192296,1
192297,1
192298,0
192299,0
192300,0
192301,0
192302,0
192303,0
192304,0
192305,0
192306,0
192307,0
192308,1
192309,1
192310,0
192311,1
192312,0
192313,1
192314,1
192315,1
